Month,Ticker,Company_name,Stock_exchange,Industry,SIC_Code,ESG_Rating,ESG_Score
1,A,Agilent Technologies Inc,NYSE,Healthcare,3826,A,86.80727331
1,AAL,American Airlines Group Inc,NASDAQ,Industrials,4512,B+,66.73493441
1,AAOI,Applied Optoelectronics Inc,NASDAQ,Technology,3357,C-,25.38183441
1,AAON,Aaon Inc,NASDAQ,Industrials,3585,D+,22.00772005
1,AAP,Advance Auto Parts Inc,NYSE,Consumer Cyclicals,5531,C+,44.13425365
1,AAPL,Apple Inc,NASDAQ,Technology,3663,B+,70.53872491
1,AAT,American Assets Trust Inc,NYSE,Real Estate,6798,B-,52.60725796
1,AAWW,Atlas Air Worldwide Holdings Inc,NASDAQ,Industrials,4512,D+,22.01789269
1,AAXN,Axon Enterprise Inc,NASDAQ,Industrials,3489,D+,19.67682473
1,ABBV,Abbvie Inc,NYSE,Healthcare,2834,B+,74.87134805
1,ABC,Amerisourcebergen Corp,NYSE,Healthcare,5122,B,61.81974701
1,ABCB,Ameris Bancorp,NASDAQ,Financials,6022,C-,32.88673356
1,ABG,Asbury Automotive Group Inc,NYSE,Consumer Cyclicals,5511,C,37.81005471
1,ABM,ABM Industries Inc,NYSE,Industrials,7349,B+,67.96579273
1,ABMD,ABIOMED Inc,NASDAQ,Healthcare,3841,D+,22.65702278
1,ABT,Abbott Laboratories,NYSE,Healthcare,3841,A-,82.95304207
1,ABTX,Allegiance Bancshares Inc,NASDAQ,Financials,6022,C-,27.66774704
1,ACA,Arcosa Inc,NYSE,Industrials,4939,C-,31.94290917
1,ACC,American Campus Communities Inc,NYSE,Real Estate,6798,C,35.13953445
1,ACHC,Acadia Healthcare Company Inc,NASDAQ,Healthcare,8059,B-,52.4705831
1,ACIW,ACI Worldwide Inc,NASDAQ,Technology,7372,B-,53.75127469
1,ACLS,Axcelis Technologies Inc,NASDAQ,Technology,3559,C+,48.83812
1,ACM,AECOM,NYSE,Industrials,8711,C+,48.11016695
1,ACN,Accenture PLC,NYSE,Technology,7379,B+,74.02801057
1,ADBE,Adobe Inc,NASDAQ,Technology,7372,B+,68.18796934
1,ADC,Agree Realty Corp,NYSE,Real Estate,6512,C+,45.31441068
1,ADI,Analog Devices Inc,NASDAQ,Technology,3674,A-,76.98432821
1,ADM,Archer-Daniels-Midland Co,NYSE,Consumer Non-Cyclicals,2075,A-,81.47042168
1,ADNT,Adient PLC,NYSE,Consumer Cyclicals,2399,C,35.39394864
1,ADP,Automatic Data Processing Inc,NASDAQ,Technology,7374,B,74.64170564
1,ADS,Alliance Data Systems Corp,NYSE,Industrials,7374,B+,69.49056468
1,ADSK,Autodesk Inc,NASDAQ,Technology,7372,A-,76.79918057
1,ADTN,ADTRAN Inc,NASDAQ,Technology,3661,B-,52.76361283
1,ADUS,Addus Homecare Corp,NASDAQ,Healthcare,8082,D+,18.4327751
1,AEE,Ameren Corp,NYSE,Utilities,4911,C+,45.9171691
1,AEGN,Aegion Corp,NASDAQ,Industrials,1623,D+,20.88687229
1,AEIS,Advanced Energy Industries Inc,NASDAQ,Technology,3629,C+,45.75207427
1,AEL,American Equity Investment Life Holding Co,NYSE,Financials,6311,C+,45.85814713
1,AEO,American Eagle Outfitters Inc,NYSE,Consumer Cyclicals,5651,B,61.38758749
1,AEP,American Electric Power Company Inc,NASDAQ,Utilities,4911,B,59.67020755
1,AES,AES Corp,NYSE,Utilities,4911,B+,66.70589387
1,AFG,American Financial Group Inc,NYSE,Financials,6331,C-,30.79614451
1,AFL,Aflac Inc,NYSE,Financials,6311,B,58.37964014
1,AGCO,AGCO Corp,NYSE,Industrials,3523,C+,49.21454246
1,AGO,Assured Guaranty Ltd,NYSE,Financials,6351,B,64.0151172
1,AGYS,Agilysys Inc,NASDAQ,Technology,7373,C-,32.36270493
1,AHH,Armada Hoffler Properties Inc,NYSE,Real Estate,6798,B-,50.90485752
1,AIG,American International Group Inc,NYSE,Financials,6399,B,62.92139206
1,AIN,Albany International Corp,NYSE,Industrials,2397,C,34.07831468
1,AIR,AAR Corp,NYSE,Industrials,3724,D+,29.6975134
1,AIT,Applied Industrial Technologies Inc,NYSE,Industrials,5085,C-,29.83032644
1,AIV,Apartment Investment and Management Co,NYSE,Real Estate,6798,C+,49.87924811
1,AIZ,Assurant Inc,NYSE,Financials,6399,B,62.57152184
1,AJG,Arthur J Gallagher & Co,NYSE,Financials,6411,B-,58.15573876
1,AJRD,Aerojet Rocketdyne Holdings Inc,NYSE,Industrials,3812,D+,20.18385128
1,AKAM,Akamai Technologies Inc,NASDAQ,Technology,7372,C+,44.7894258
1,AKR,Acadia Realty Trust,NYSE,Real Estate,6798,B+,67.51011253
1,ALB,Albemarle Corp,NYSE,Basic Materials,2819,B,66.27854218
1,ALE,ALLETE Inc,NYSE,Utilities,4931,C,39.75153215
1,ALEX,Alexander & Baldwin Inc (Hawaii),NYSE,Real Estate,6798,B-,52.77879863
1,ALG,Alamo Group Inc,NYSE,Industrials,3523,D+,24.42906515
1,ALGN,Align Technology Inc,NASDAQ,Healthcare,3843,C,34.77745323
1,ALGT,Allegiant Travel Co,NASDAQ,Industrials,4512,D,16.00256403
1,ALK,Alaska Air Group Inc,NYSE,Industrials,4512,B-,54.30595217
1,ALL,Allstate Corp,NYSE,Financials,6331,A-,77.07880687
1,ALLE,Allegion PLC,NYSE,Technology,7382,B-,57.57074297
1,ALRM,Alarm.com Holdings Inc,NASDAQ,Technology,7372,C,37.02201776
1,ALXN,Alexion Pharmaceuticals Inc,NASDAQ,Healthcare,2834,B-,55.88036659
1,AM,Antero Midstream Corp,NYSE,Energy,4922,D,16.32597124
1,AMAT,Applied Materials Inc,NASDAQ,Technology,3559,A-,80.54621209
1,AMBC,Ambac Financial Group Inc,NYSE,Financials,6351,C,39.80752645
1,AMCX,AMC Networks Inc,NASDAQ,Consumer Cyclicals,4841,D,11.26096421
1,AMD,Advanced Micro Devices Inc,NASDAQ,Technology,3674,B+,67.46200713
1,AME,AMETEK Inc,NYSE,Industrials,3823,C,36.24965451
1,AMED,Amedisys Inc,NASDAQ,Healthcare,8082,C,35.41019218
1,AMG,Affiliated Managers Group Inc,NYSE,Financials,6282,B-,50.93402452
1,AMGN,Amgen Inc,NASDAQ,Healthcare,2836,B+,71.79491816
1,AMN,AMN Healthcare Services Inc,NYSE,Healthcare,7361,A-,79.5835923
1,AMP,Ameriprise Financial Inc,NYSE,Financials,6282,B+,66.90179071
1,AMPH,Amphastar Pharmaceuticals Inc,NASDAQ,Healthcare,2834,C,33.93998436
1,AMSF,Amerisafe Inc,NASDAQ,Financials,6331,C+,42.76909849
1,AMT,American Tower Corp,NYSE,Real Estate,6798,B+,69.49499366
1,AMWD,American Woodmark Corp,NASDAQ,Consumer Cyclicals,2434,D+,22.85657188
1,AMZN,Amazon.com Inc,NASDAQ,Consumer Cyclicals,5961,A,88.75160507
1,AN,AutoNation Inc,NYSE,Consumer Cyclicals,5511,B-,51.14164137
1,ANDE,Andersons Inc,NASDAQ,Consumer Non-Cyclicals,5153,C-,25.87325246
1,ANET,Arista Networks Inc,NYSE,Technology,7373,C+,49.61783307
1,ANF,Abercrombie & Fitch Co,NYSE,Consumer Cyclicals,5651,B+,68.8532814
1,ANGO,AngioDynamics Inc,NASDAQ,Healthcare,3841,C,39.02357948
1,ANIK,Anika Therapeutics Inc,NASDAQ,Healthcare,3841,C,37.85432244
1,ANIP,ANI Pharmaceuticals Inc,NASDAQ,Healthcare,2834,C-,25.35559414
1,ANSS,ANSYS Inc,NASDAQ,Technology,7378,B-,57.17334097
1,ANTM,Anthem Inc,NYSE,Healthcare,6324,A,83.42070658
1,AON,Aon PLC,NYSE,Financials,6411,B-,51.02353333
1,AOS,A. O. Smith Corp,NYSE,Industrials,3822,C,40.23672683
1,APA,Apache Corp,NASDAQ,Energy,1311,B,60.85584896
1,APD,Air Products and Chemicals Inc,NYSE,Basic Materials,2813,A,86.364762
1,APEI,American Public Education Inc,NASDAQ,Academic & Educational Services,8221,C-,33.28433058
1,APH,Amphenol Corp,NYSE,Technology,3678,B+,69.36924319
1,APOG,Apogee Enterprises Inc,NASDAQ,Consumer Cyclicals,3231,C,38.82855929
1,APTV,Aptiv PLC,NYSE,Consumer Cyclicals,3714,B,61.4379195
1,ARCB,ArcBest Corp,NASDAQ,Industrials,4213,C,39.25297912
1,ARE,Alexandria Real Estate Equities Inc,NYSE,Real Estate,6798,B+,68.99632815
1,ARI,Apollo Commercial Real Estate Finance Inc,NYSE,Real Estate,6798,C,37.67435094
1,ARLO,Arlo Technologies Inc,NYSE,Technology,3651,C+,47.44549148
1,AROC,Archrock Inc,NYSE,Energy,1389,C-,32.00071971
1,ARR,ARMOUR Residential REIT Inc,NYSE,Real Estate,6798,D+,17.9743962
1,ARW,Arrow Electronics Inc,NYSE,Technology,5065,C+,48.47299101
1,ARWR,Arrowhead Pharmaceuticals Inc,NASDAQ,Healthcare,8731,D+,16.88993253
1,ASB,Associated Banc-Corp,NYSE,Financials,6021,C+,49.56220333
1,ASGN,ASGN Inc,NYSE,Technology,7361,C,37.19655269
1,ASH,Ashland Global Holdings Inc.,NYSE,Basic Materials,2833,B+,69.17615782
1,ASIX,AdvanSix Inc,NYSE,Basic Materials,2821,B-,53.29281222
1,ASTE,Astec Industries Inc,NASDAQ,Industrials,2951,C,39.85241521
1,ATGE,Adtalem Global Education Inc,NYSE,Academic & Educational Services,8221,B-,54.995419
1,ATI,Allegheny Technologies Inc,NYSE,Industrials,3356,C+,48.05594974
1,ATNI,ATN International Inc,NASDAQ,Technology,4813,D+,19.92036039
1,ATO,Atmos Energy Corp,NYSE,Utilities,4924,C-,28.7473611
1,ATR,Aptargroup Inc,NYSE,Basic Materials,3085,B,62.4256138
1,ATVI,Activision Blizzard Inc,NASDAQ,Technology,7372,B,61.6655393
1,AVA,Avista Corp,NYSE,Utilities,4931,C,35.65702585
1,AVAV,AeroVironment Inc,NASDAQ,Industrials,3721,C,38.40027421
1,AVB,Avalonbay Communities Inc,NYSE,Real Estate,6798,A-,78.46756811
1,AVD,American Vanguard Corp,NYSE,Basic Materials,2879,D+,22.07783752
1,AVGO,Broadcom Inc,NASDAQ,Technology,3674,C+,48.21514006
1,AVNS,Avanos Medical Inc,NYSE,Healthcare,3841,B-,56.49356507
1,AVNT,Avient Corp,NYSE,Basic Materials,2821,C-,32.9636303
1,AVT,Avnet Inc,NASDAQ,Technology,5065,C+,49.6813136
1,AVY,Avery Dennison Corp,NYSE,Basic Materials,2672,B-,54.79202347
1,AWK,American Water Works Company Inc,NYSE,Utilities,4941,B,61.07816038
1,AWR,American States Water Co,NYSE,Utilities,4941,C+,47.89755037
1,AX,Axos Financial Inc,NYSE,Financials,6021,C-,27.18379888
1,AXL,American Axle & Manufacturing Holdings Inc,NYSE,Consumer Cyclicals,3714,B,63.29424575
1,AXP,American Express Co,NYSE,Financials,6153,A-,77.92499493
1,AYI,Acuity Brands Inc,NYSE,Consumer Cyclicals,3646,C,40.99309341
1,AZO,Autozone Inc,NYSE,Consumer Cyclicals,5531,B,60.47969225
1,AZZ,AZZ Inc,NYSE,Industrials,3613,C,41.19557931
1,B,Barnes Group Inc,NYSE,Industrials,3499,C,37.58753408
1,BA,Boeing Co,NYSE,Industrials,3721,A-,79.45166593
1,BAC,Bank of America Corp,NYSE,Financials,6021,A-,80.04704691
1,BANC,Banc of California Inc,NYSE,Financials,6021,C,35.73436458
1,BANF,BancFirst Corp,NASDAQ,Financials,6022,D,15.97558006
1,BANR,Banner Corp,NASDAQ,Financials,6021,C,36.39440186
1,BAX,Baxter International Inc,NYSE,Healthcare,3841,B+,74.40292013
1,BBBY,Bed Bath & Beyond Inc,NASDAQ,Consumer Cyclicals,5719,B-,56.55909231
1,BBY,Best Buy Co Inc,NYSE,Consumer Cyclicals,5731,B,61.90291801
1,BC,Brunswick Corp,NYSE,Consumer Cyclicals,3519,B+,73.66530518
1,BCC,Boise Cascade Co,NYSE,Basic Materials,5031,C,35.60248817
1,BCEI,Bonanza Creek Energy Inc,NYSE,Energy,1311,D+,17.91861444
1,BCO,Brinks Co,NYSE,Industrials,7382,C-,29.13917279
1,BCOR,Blucora Inc,NASDAQ,Financials,7374,C,34.81747336
1,BCPC,Balchem Corp,NASDAQ,Consumer Non-Cyclicals,2869,C-,33.32741358
1,BDC,Belden Inc,NYSE,Technology,4833,C,38.89419944
1,BDN,Brandywine Realty Trust,NYSE,Real Estate,6798,B-,53.53009153
1,BDX,Becton Dickinson and Co,NYSE,Healthcare,3841,A-,76.17347754
1,BEAT,BioTelemetry Inc,NASDAQ,Healthcare,3845,C,38.89731983
1,BELFB,Bel Fuse Inc,NASDAQ,Technology,3677,C,39.69395967
1,BEN,Franklin Resources Inc,NYSE,Financials,6282,B,58.40410474
1,BF.B,Brown-Forman Corp,NYSE,Consumer Non-Cyclicals,2085,B-,55.94044444
1,BFS,Saul Centers Inc,NYSE,Real Estate,6798,D,12.96667981
1,BGS,B&G Foods Inc,NYSE,Consumer Non-Cyclicals,2033,C+,42.17716808
1,BHE,Benchmark Electronics Inc,NYSE,Technology,3571,C-,33.24014531
1,BHF,Brighthouse Financial Inc,NASDAQ,Financials,6311,D+,18.83965655
1,BHLB,Berkshire Hills Bancorp Inc,NYSE,Financials,6712,C+,42.53867627
1,BIG,Big Lots Inc,NYSE,Consumer Cyclicals,5331,C-,32.57578545
1,BIIB,Biogen Inc,NASDAQ,Healthcare,2836,A-,75.43687718
1,BIO,Bio Rad Laboratories Inc,NYSE,Healthcare,3826,C,38.11972904
1,BJ,BJ's Wholesale Club Holdings Inc,NYSE,Consumer Cyclicals,5399,D+,23.47585759
1,BJRI,BJ's Restaurants Inc,NASDAQ,Consumer Cyclicals,5812,C+,46.21109766
1,BK,Bank of New York Mellon Corp,NYSE,Financials,6282,B+,69.63998805
1,BKE,Buckle Inc,NYSE,Consumer Cyclicals,5651,C+,48.8850631
1,BKH,Black Hills Corp,NYSE,Utilities,4924,D+,24.49827457
1,BKNG,Booking Holdings Inc,NASDAQ,Consumer Cyclicals,4724,C+,42.37116998
1,BKR,Baker Hughes Co,NYSE,Energy,1389,A-,82.05098651
1,BKU,BankUnited Inc,NYSE,Financials,6021,C+,47.78555733
1,BLD,TopBuild Corp,NYSE,Industrials,1731,C,38.41475235
1,BLDR,Builders FirstSource Inc,NASDAQ,Consumer Cyclicals,2421,D+,23.93547936
1,BLK,BlackRock Inc,NYSE,Financials,6282,B+,72.24639839
1,BLKB,Blackbaud Inc,NASDAQ,Technology,7372,C+,42.77462062
1,BLL,Ball Corp,NYSE,Basic Materials,3411,B+,73.42734299
1,BLMN,Bloomin' Brands Inc,NASDAQ,Consumer Cyclicals,5812,C,37.55995192
1,BMI,Badger Meter Inc,NYSE,Industrials,3824,C+,48.65368483
1,BMY,Bristol-Myers Squibb Co,NYSE,Healthcare,2834,B+,74.98774708
1,BNED,Barnes & Noble Education Inc,NYSE,Consumer Cyclicals,5942,C,34.25812388
1,BOH,Bank of Hawaii Corp,NYSE,Financials,6022,B-,54.47991439
1,BOOM,DMC Global Inc,NASDAQ,Basic Materials,1389,C-,26.29794528
1,BOOT,Boot Barn Holdings Inc,NYSE,Consumer Cyclicals,5661,C,34.97069134
1,BPFH,Boston Private Financial Holdings Inc,NASDAQ,Financials,6022,B-,58.24735052
1,BR,Broadridge Financial Solutions Inc,NYSE,Technology,7389,C+,45.88327346
1,BRC,Brady Corp,NYSE,Industrials,3999,C-,33.24076297
1,BRK.B,Berkshire Hathaway Inc,NYSE,Consumer Non-Cyclicals,6399,C,39.42006342
1,BRKL,Brookline Bancorp Inc,NASDAQ,Financials,6035,C-,25.63095188
1,BRKS,Brooks Automation Inc,NASDAQ,Technology,3559,C,34.9760455
1,BRO,Brown & Brown Inc,NYSE,Financials,6411,C-,32.50815034
1,BRX,Brixmor Property Group Inc,NYSE,Real Estate,6798,B+,74.41934544
1,BSIG,Brightsphere Investment Group Inc,NYSE,Financials,6282,C+,43.49772317
1,BSX,Boston Scientific Corp,NYSE,Healthcare,3841,A,84.53034577
1,BWA,Borgwarner Inc,NYSE,Consumer Cyclicals,3714,B-,55.08731053
1,BXP,Boston Properties Inc,NYSE,Real Estate,6798,B+,68.75888301
1,BXS,BancorpSouth Bank,NYSE,Financials,6022,C,41.50199896
1,BYD,Boyd Gaming Corp,NYSE,Consumer Cyclicals,7011,C+,43.51197489
1,C,Citigroup Inc,NYSE,Financials,6021,A,83.80845722
1,CABO,Cable One Inc,NYSE,Technology,4841,C,35.35005875
1,CACI,CACI International Inc,NYSE,Technology,7371,B-,53.365626
1,CADE,Cadence Bancorp,NYSE,Financials,6029,C,35.1959737
1,CAG,Conagra Brands Inc,NYSE,Consumer Non-Cyclicals,2096,B+,70.31297987
1,CAH,Cardinal Health Inc,NYSE,Consumer Non-Cyclicals,5122,B,36.80879863
1,CAKE,Cheesecake Factory Inc,NASDAQ,Consumer Cyclicals,5812,B,61.32462906
1,CAL,Caleres Inc,NYSE,Consumer Cyclicals,5661,C,37.71295544
1,CALM,Cal-Maine Foods Inc,NASDAQ,Consumer Non-Cyclicals,252,D,14.30807225
1,CAMP,CalAmp Corp,NASDAQ,Technology,3663,D+,22.75655437
1,CAR,Avis Budget Group Inc,NASDAQ,Industrials,7514,C,35.75537303
1,CASH,Meta Financial Group Inc,NASDAQ,Financials,6035,D,10.88785747
1,CASY,Caseys General Stores Inc,NASDAQ,Consumer Non-Cyclicals,5541,C,36.13952968
1,CAT,Caterpillar Inc,NYSE,Industrials,3531,B+,68.42430292
1,CATM,Cardtronics PLC,NASDAQ,Industrials,7389,C,36.13199131
1,CATO,Cato Corp,NYSE,Consumer Cyclicals,5621,C-,32.26246512
1,CATY,Cathay General Bancorp,NASDAQ,Financials,6022,C-,25.88753116
1,CB,Chubb Ltd,NYSE,Financials,6331,B-,52.43016481
1,CBB,Cincinnati Bell Inc,NYSE,Technology,4813,C,33.49420482
1,CBOE,Cboe Global Markets Inc,CBOE BZX,Financials,6231,C+,46.8040141
1,CBRE,CBRE Group Inc,NYSE,Real Estate,6531,A,85.22043484
1,CBRL,Cracker Barrel Old Country Store Inc,NASDAQ,Consumer Cyclicals,5812,C,33.6501285
1,CBSH,Commerce Bancshares Inc,NASDAQ,Financials,6022,D+,22.45026736
1,CBT,Cabot Corp,NYSE,Basic Materials,2869,A-,79.124218
1,CBU,Community Bank System Inc,NYSE,Financials,6029,C,39.77549336
1,CC,Chemours Co,NYSE,Basic Materials,2819,B+,68.2010309
1,CCI,Crown Castle International Corp,NYSE,Real Estate,6798,C-,31.85745788
1,CCMP,CMC Materials Inc,NASDAQ,Technology,3674,C+,48.83518268
1,CCOI,Cogent Communications Holdings Inc,NASDAQ,Technology,4899,D+,22.20996393
1,CCRN,Cross Country Healthcare Inc,NASDAQ,Industrials,7361,C,38.39839737
1,CCS,Century Communities Inc,NYSE,Consumer Cyclicals,1531,C,40.04677144
1,CDAY,Ceridian HCM Holding Inc,NYSE,Technology,7372,C-,25.43018651
1,CDK,CDK Global Inc,NASDAQ,Technology,7372,B-,54.90185072
1,CDNS,Cadence Design Systems Inc,NASDAQ,Technology,7372,B+,72.61774162
1,CDW,CDW Corp,NASDAQ,Technology,7373,B-,51.17794421
1,CE,Celanese Corp,NYSE,Basic Materials,2821,C,36.99821268
1,CEIX,CONSOL Energy Inc,NYSE,Energy,1221,B,59.76935645
1,CENT,Central Garden & Pet Co,NASDAQ,Consumer Non-Cyclicals,5999,D,12.28420177
1,CENX,Century Aluminum Co,NASDAQ,Basic Materials,3334,D+,21.90599619
1,CERN,Cerner Corp,NASDAQ,Healthcare,7374,C-,32.5258537
1,CEVA,CEVA Inc,NASDAQ,Technology,3674,D+,21.49542021
1,CF,CF Industries Holdings Inc,NYSE,Basic Materials,2873,B+,67.54120355
1,CFFN,Capitol Federal Financial Inc,NASDAQ,Financials,6035,C-,31.04725287
1,CFG,Citizens Financial Group Inc,NYSE,Financials,6021,B,61.7220999
1,CFR,Cullen/Frost Bankers Inc,NYSE,Financials,6022,C,37.09779602
1,CFX,Colfax Corp,NYSE,Industrials,3548,C,36.94122944
1,CGNX,Cognex Corp,NASDAQ,Industrials,3823,C-,27.03555424
1,CHCO,City Holding Co,NASDAQ,Financials,6021,C,35.14304289
1,CHCT,Community Healthcare Trust Inc,NYSE,Real Estate,6798,C,36.81938746
1,CHD,Church & Dwight Co Inc,NYSE,Consumer Non-Cyclicals,2841,B,58.88019001
1,CHDN,Churchill Downs Inc,NASDAQ,Consumer Cyclicals,7011,D+,24.34031045
1,CHE,Chemed Corp,NYSE,Healthcare,8051,C-,30.66088273
1,CHEF,Chefs' Warehouse Inc,NASDAQ,Consumer Non-Cyclicals,5141,C,33.96025493
1,CHH,Choice Hotels International Inc,NYSE,Consumer Cyclicals,7011,B-,53.07164695
1,CHRS,Coherus BioSciences Inc,NASDAQ,Healthcare,2834,D+,21.10250121
1,CHRW,CH Robinson Worldwide Inc,NASDAQ,Industrials,4731,C-,28.72125274
1,CHS,Chico's FAS Inc,NYSE,Consumer Cyclicals,5621,B-,53.40955695
1,CHTR,Charter Communications Inc,NASDAQ,Technology,4841,D+,23.7083252
1,CHUY,Chuy's Holdings Inc,NASDAQ,Consumer Cyclicals,5812,C+,42.65311967
1,CHX,ChampionX Corp,NYSE,Energy,3533,C-,32.83398963
1,CI,Cigna Corp,NYSE,Healthcare,6324,B+,69.61764911
1,CIEN,Ciena Corp,NYSE,Technology,3577,C+,48.31662986
1,CINF,Cincinnati Financial Corp,NASDAQ,Financials,6331,C+,49.50060671
1,CIR,CIRCOR International Inc,NYSE,Industrials,3491,C+,45.48939711
1,CIT,CIT Group Inc,NYSE,Financials,6021,B-,53.27878474
1,CKH,SEACOR Holdings Inc,NYSE,Energy,4491,D+,21.55573785
1,CL,Colgate-Palmolive Co,NYSE,Consumer Non-Cyclicals,2844,A,85.73999732
1,CLB,Core Laboratories NV,NYSE,Energy,1389,B,58.36121509
1,CLDT,Chatham Lodging Trust,NYSE,Real Estate,6798,D+,24.66923629
1,CLF,Cleveland-Cliffs Inc,NYSE,Basic Materials,1011,C+,42.63315446
1,CLGX,Corelogic Inc,NYSE,Industrials,7374,C,34.95538088
1,CLH,Clean Harbors Inc,NYSE,Industrials,4953,C,36.99242899
1,CLI,Mack-Cali Realty Corp,NYSE,Real Estate,6798,C,40.92278233
1,CLW,Clearwater Paper Corp,NYSE,Basic Materials,2621,B-,51.25249632
1,CLX,Clorox Co,NYSE,Consumer Non-Cyclicals,5499,B,61.25674318
1,CMA,Comerica Inc,NYSE,Financials,6022,B+,70.23792805
1,CMC,Commercial Metals Co,NYSE,Basic Materials,3312,C+,43.13154868
1,CMCSA,Comcast Corp,NASDAQ,Consumer Cyclicals,4841,B,65.97536613
1,CMD,Cantel Medical Corp,NYSE,Healthcare,3841,C+,46.34738467
1,CME,CME Group Inc,NASDAQ,Financials,6231,B,58.64016539
1,CMG,Chipotle Mexican Grill Inc,NYSE,Consumer Cyclicals,5812,C+,48.80145424
1,CMI,Cummins Inc,NYSE,Consumer Cyclicals,3519,B+,69.82701293
1,CMO,Capstead Mortgage Corp,NYSE,Real Estate,6798,C,37.1125828
1,CMP,Compass Minerals International Inc,NYSE,Basic Materials,1479,B,65.40697077
1,CMS,CMS Energy Corp,NYSE,Utilities,4931,B-,56.94691239
1,CMTL,Comtech Telecommunications Corp,NASDAQ,Technology,3663,D+,20.4948717
1,CNC,Centene Corp,NYSE,Healthcare,6324,C,34.8424726
1,CNK,Cinemark Holdings Inc,NYSE,Consumer Cyclicals,7832,D+,21.60301625
1,CNMD,Conmed Corp,NYSE,Healthcare,3841,B-,55.52537185
1,CNO,CNO Financial Group Inc,NYSE,Financials,6399,B,61.28270393
1,CNP,CenterPoint Energy Inc,NYSE,Utilities,4924,C+,41.98179752
1,CNSL,Consolidated Communications Holdings Inc,NASDAQ,Technology,7375,C-,31.51467099
1,CNX,CNX Resources Corp,NYSE,Energy,1321,C+,44.08168964
1,CNXN,PC Connection Inc,NASDAQ,Technology,7371,D,15.86295815
1,COF,Capital One Financial Corp,NYSE,Financials,6021,B+,73.34023952
1,COG,Cabot Oil & Gas Corp,NYSE,Energy,1311,C-,29.69815633
1,COHR,Coherent Inc,NASDAQ,Technology,3845,C,34.01440977
1,COHU,Cohu Inc,NASDAQ,Technology,3825,C,36.84120494
1,COKE,Coca-Cola Consolidated Inc,NASDAQ,Consumer Non-Cyclicals,2086,D,9.930196886
1,COLB,Columbia Banking System Inc,NASDAQ,Financials,6022,C-,28.36351015
1,COLM,Columbia Sportswear Co,NASDAQ,Consumer Cyclicals,3949,B-,55.8101283
1,CONE,CyrusOne Inc,NASDAQ,Real Estate,6512,C-,29.72329704
1,CONN,Conn's Inc,NASDAQ,Consumer Cyclicals,5731,C,39.3169769
1,COO,Cooper Companies Inc,NYSE,Healthcare,3851,B-,57.28990449
1,COOP,Mr. Cooper Group Inc,NASDAQ,Financials,6163,C,40.208412
1,COP,ConocoPhillips,NYSE,Energy,1311,B,65.35329909
1,COR,CoreSite Realty Corp,NYSE,Real Estate,6798,C+,48.1677031
1,CORE,Core-Mark Holding Company Inc,NASDAQ,Consumer Non-Cyclicals,5141,C,35.88062527
1,CORT,Corcept Therapeutics Inc,NASDAQ,Healthcare,2834,D+,17.13237234
1,COST,Costco Wholesale Corp,NASDAQ,Consumer Cyclicals,5331,B,64.07140065
1,COTY,Coty Inc,NYSE,Consumer Non-Cyclicals,2844,C,33.96006346
1,CPB,Campbell Soup Co,NYSE,Consumer Non-Cyclicals,2099,A,88.42551805
1,CPE,Callon Petroleum Co,NYSE,Energy,1311,D+,24.42294109
1,CPF,Central Pacific Financial Corp,NYSE,Financials,6022,C-,28.43299911
1,CPK,Chesapeake Utilities Corp,NYSE,Utilities,4923,D+,21.09287484
1,CPRI,Capri Holdings Ltd,NYSE,Consumer Cyclicals,5632,B-,55.70502243
1,CPRT,Copart Inc,NASDAQ,Consumer Cyclicals,5521,C,37.23827461
1,CPS,Cooper-Standard Holdings Inc,NYSE,Consumer Cyclicals,3714,B+,67.29394565
1,CPSI,Computer Programs and Systems Inc,NASDAQ,Healthcare,7373,D+,24.96165233
1,CPT,Camden Property Trust,NYSE,Real Estate,6798,C+,45.68137486
1,CR,Crane Co,NYSE,Industrials,3581,B-,52.10271547
1,CREE,Cree Inc,NASDAQ,Technology,3674,B-,56.73353523
1,CRI,Carter's Inc,NYSE,Consumer Cyclicals,5641,C,41.50022194
1,CRL,Charles River Laboratories International Inc,NYSE,Healthcare,8731,B,65.68823982
1,CRM,Salesforce.Com Inc,NYSE,Technology,7372,B,61.41579003
1,CRMT,America's CAR-MART Inc,NASDAQ,Consumer Cyclicals,5521,C-,29.91784554
1,CROX,Crocs Inc,NASDAQ,Consumer Cyclicals,3021,C-,31.84952454
1,CRS,Carpenter Technology Corp,NYSE,Basic Materials,3312,D+,22.60450116
1,CRUS,Cirrus Logic Inc,NASDAQ,Technology,3674,C,34.13919202
1,CRVL,CorVel Corp,NASDAQ,Healthcare,6411,C,33.45401226
1,CRY,CryoLife Inc,NYSE,Healthcare,3841,C+,44.92764501
1,CSCO,Cisco Systems Inc,NASDAQ,Technology,7373,A,87.62181113
1,CSGS,CSG Systems International Inc,NASDAQ,Technology,7372,C,40.55477864
1,CSII,Cardiovascular Systems Inc,NASDAQ,Healthcare,3841,D+,22.29154728
1,CSL,Carlisle Companies Inc,NYSE,Consumer Non-Cyclicals,3069,D+,23.19613098
1,CSX,CSX Corp,NASDAQ,Industrials,4011,B-,56.04888237
1,CTAS,Cintas Corp,NASDAQ,Industrials,7213,B,59.30579687
1,CTB,Cooper Tire & Rubber Co,NYSE,Consumer Cyclicals,3011,C+,45.17633653
